24,65,90,83,16
26,33,7,21,2
24,42,3,6,16
40,83,68,29,16
13,67,6,83,23
19,50,42,6,16
67,24,29,34,16
44,43,13,81,2
37,19,113,143,138
16,125,1,113,6
34,135,1,6,36
1,50,23,111,24
28,64,19,83,15
143,19,3,148,13
14,54,80,3,13
40,19,64,16,23
16,23,40,43,24
94,44,96,7,42
29,15,23,149,96
74,83,19,23,15
40,68,135,29,50
6,122,67,74,19
19,42,46,90,149
94,96,44,42,2
68,28,15,40,83
23,28,122,149,19
29,1,138,83,40
29,40,6,111,65
68,16,149,50,15
19,67,96,37,40
21,53,3,13,2
15,125,65,24,138
15,138,64,98,24
16,40,64,135,111
23,24,65,125,16
1,50,6,125,138
16,83,28,76,19
29,1,138,83,28
65,83,40,98,37
13,33,2,15,14
23,68,113,42,1
15,19,29,24,149
29,67,83,1,138
16,67,90,149,140
40,6,24,149,37
1,64,143,40,113
28,19,29,6,83
98,15,1,40,122
29,34,24,67,83
6,23,19,135,50
64,19,1,98,83
67,111,19,16,15
64,50,67,23,113
29,111,67,19,1
2,44,14,85,7
116,37,90,23,83
24,143,98,64,40
19,23,111,40,24
37,83,116,68,113
1,67,100,23,15
16,23,90,40,37
19,15,24,83,34
133,3,94,2,21
98,149,140,24,16
37,23,15,96,67
83,98,50,6,16
83,74,15,50,19
16,68,23,67,50
44,42,7,94,117
135,29,98,28,65
24,149,83,65,28
68,29,83,1,37
16,125,113,98,15
6,29,16,67,50
19,6,65,100,67
36,135,37,6,40
29,138,83,50,111
2,7,15,44,122
98,65,113,1,74
1,64,42,23,67
133,2,13,85,7
6,122,40,98,37
113,19,6,90,42
149,29,83,23,1
113,65,50,64,19
14,44,22,33,7
111,37,40,100,15
40,34,1,42,19
40,43,37,24,15
29,24,65,37,3
40,68,1,6,140
122,16,24,98,37
24,113,90,1,116
13,68,143,16,44
50,19,122,138,83
42,111,40,50,23
50,122,6,83,98
13,21,94,2,44
68,34,40,19,24
44,3,87,2,133
1,101,15,14,13
149,28,68,24,65
138,83,29,67,65
90,83,6,45,16
23,24,40,83,15
40,19,143,125,74
50,125,6,23,37
24,122,50,74,98
50,40,2,98,16
7,87,2,137,21
2,122,7,103,94
2,3,21,77,96
16,2,87,68,3
40,67,29,19,16
1,24,135,19,83
138,6,1,28,50
24,67,50,96,19
13,116,43,103,21
50,111,19,40,83
7,3,1,6,2
143,125,138,42,122
135,28,149,68,83
65,74,40,23,125
37,133,23,29,67
50,65,43,6,29
121,143,19,3,1
16,24,29,68,36
133,116,2,87,21
44,53,13,54,128
3,44,117,14,1
1,26,33,103,21
14,3,30,21,53
15,122,40,68,16
15,50,98,140,1
15,2,137,101,7
1,43,13,7,133
28,68,67,42,40
74,83,67,113,24
16,40,133,23,50
24,23,111,37,15
19,133,68,111,37
1,81,21,44,133
46,37,148,1,24
1,140,42,68,29
50,37,16,64,74
16,122,64,83,138
33,137,26,1,44
44,7,94,3,148
19,50,6,65,1
21,143,2,116,137
37,67,19,24,133
116,16,143,2,13
24,138,42,74,15
40,50,37,28,24
135,50,19,15,29
140,40,6,68,15
64,67,40,42,16
111,1,15,83,24
2,3,1,77,44
6,23,111,138,40
28,29,90,6,83
1,135,29,13,83
29,1,23,65,98
24,50,64,122,19
50,42,6,15,19
135,83,67,37,15
42,1,125,40,24
3,13,128,23,7
42,140,29,16,24
6,42,65,98,122
15,40,24,90,83
34,68,23,16,24
83,37,6,65,138
7,87,137,33,103
96,67,1,37,149
42,68,28,40,37
125,143,6,50,40
138,67,143,42,122
133,6,50,19,83
24,135,37,13,16
3,23,6,65,149
98,83,138,125,143
37,15,111,42,1
37,15,24,13,78
6,3,1,87,2
2,122,133,1,13
29,68,83,40,98
74,16,125,98,24
65,83,143,6,125
149,135,68,40,34
46,1,37,65,67
81,13,87,44,137
6,40,64,74,138
90,24,37,16,67
149,24,98,15,16
1,45,16,29,3
37,19,40,96,23
140,15,19,68,40
6,28,68,111,40
100,19,138,37,65
65,90,24,135,1
113,23,98,83,143
37,94,13,2,42
40,6,74,83,15
7,13,1,21,103
19,111,68,83,133
28,83,135,6,40
19,1,29,133,50
40,100,67,83,65
44,1,2,117,43
23,28,36,83,16
96,13,6,3,52
149,6,29,24,26
74,24,138,67,65
16,148,87,2,1
149,67,83,24,65
3,37,40,140,42
1,64,83,19,15
98,149,19,140,64
42,16,34,15,1
1,74,67,65,42
37,64,83,111,24
67,29,149,6,16
1,42,3,23,16
15,68,42,40,111
29,122,19,68,98
40,143,138,37,113
135,15,64,24,65
128,81,13,3,44
6,68,111,23,50
54,19,135,37,83
67,45,3,23,16
64,74,16,6,40
24,100,16,111,83
23,113,6,24,65
98,40,24,122,19
65,111,28,16,19
23,6,19,24,50
23,50,65,16,83
65,83,64,125,98
23,90,149,1,19
42,3,90,140,37
87,13,2,81,3
50,16,113,1,138
37,16,83,65,54
74,1,113,98,19
28,42,1,133,6
19,48,71,64,15
149,19,37,6,65
74,42,122,1,143
13,7,117,94,128
2,137,117,21,81
6,1,67,74,37
16,50,26,90,15
83,6,64,29,111
53,13,149,2,94
64,140,37,15,67
117,21,7,13,94
24,98,16,83,40
23,19,42,90,113
135,40,28,6,29
101,7,44,87,116
94,2,3,15,14
125,65,98,6,138
28,34,19,90,16
98,24,29,135,15
143,19,23,65,1
122,138,15,83,19
3,26,7,21,94
24,2,16,68,43
65,23,28,6,100
67,140,19,90,83
16,23,149,34,116
29,135,34,6,24
103,33,44,21,53
7,44,96,3,94
13,137,33,14,44
26,48,3,1,54
64,74,83,1,113
21,1,44,94,2
3,16,19,65,149
7,13,2,100,42
103,7,44,96,2
149,40,19,46,15
87,7,16,13,68
2,44,128,13,141
34,37,83,15,42
83,16,50,100,28
74,143,16,125,67
135,19,65,1,67
37,1,19,135,64
36,16,68,6,138
3,1,15,96,24
103,7,133,2,3
23,135,67,24,43
98,1,28,68,24
94,2,7,23,13
6,50,67,37,96
37,42,50,1,6
6,140,68,83,40
34,6,42,3,40
68,23,16,24,29
68,111,28,40,24
96,23,133,16,29
13,1,3,14,2
42,138,15,83,113
140,90,83,6,45
1,54,116,2,7
24,37,28,122,1
6,16,24,64,140
94,33,13,1,7
37,65,122,68,23
44,42,105,13,21
36,28,16,37,83
23,135,42,68,19
23,3,42,37,29
6,2,40,15,42
44,128,13,54,33
16,6,45,1,37
15,34,149,23,6
64,67,140,29,24
33,44,3,22,1
67,21,7,116,2
133,111,16,37,67
53,13,7,44,81
98,19,50,68,1
2,94,3,83,7
1,6,64,135,15
37,50,23,24,43
149,68,83,50,40
135,116,40,6,113
1,3,33,6,2
29,64,16,24,83
133,54,3,14,7
83,23,50,65,16
83,42,23,24,90
16,140,50,90,68
16,24,42,135,113
3,13,7,44,15
15,135,6,65,78
1,83,138,67,42
40,15,90,46,23
83,140,6,149,29
67,24,65,15,64
19,149,90,3,23
36,37,1,40,67
23,24,83,13,29
53,44,3,13,116
3,13,2,53,26
15,50,90,16,28
3,103,1,44,6
13,24,2,7,44
13,3,149,2,42
46,34,40,24,42
65,16,90,29,68
42,67,65,83,23
16,140,64,29,98
3,98,16,1,37
6,28,15,37,3
26,44,33,137,7
2,1,64,40,24
3,21,85,1,13
15,133,24,42,67
42,67,50,83,28
24,34,43,83,15
42,50,143,122,65
1,15,45,149,140
46,65,23,148,15
7,21,15,33,44
19,1,29,68,42
21,7,77,54,3
64,65,90,98,149
46,68,23,24,16
94,81,116,13,7
13,44,101,7,149
65,67,140,36,1
42,40,65,67,24
67,64,37,23,122
122,65,64,23,67
40,23,90,65,64
113,116,6,19,68
67,6,15,1,138
125,15,74,16,138
29,83,64,140,6
44,13,81,21,53
6,83,24,143,65
29,83,65,37,40
24,133,40,50,1
1,64,50,149,15
90,40,50,16,23
50,98,1,3,43
15,24,83,34,19
138,19,125,6,83
83,113,16,1,50
116,42,37,149,40
83,28,98,37,19
23,19,29,1,68
16,21,2,87,145
143,50,67,122,113
149,19,40,135,50
42,15,113,122,83
36,40,1,138,37
65,24,125,50,113
46,15,149,24,68
65,29,16,111,138
24,37,40,1,64
145,2,21,135,7
1,16,96,50,23
113,143,42,65,40
64,83,65,54,111
45,6,3,16,65
67,143,23,40,125
40,1,29,54,64
16,50,15,138,42
138,23,16,67,90
67,148,65,1,135
138,24,1,122,65
34,15,19,40,36
23,68,40,98,16
143,65,6,98,64
91,2,55,95,21
65,90,19,42,68
103,13,3,15,21
125,15,64,143,67
19,15,98,3,16
94,2,145,13,1
78,24,148,46,23
149,28,40,24,50
37,43,15,68,98
16,1,143,138,6
50,37,15,83,43
113,23,122,42,1
24,40,83,37,1
67,140,29,15,98
16,68,1,36,138
29,15,23,138,36
65,1,98,6,28
37,68,29,65,98
40,113,16,143,42
6,98,24,23,125
1,2,6,46,140
16,68,24,46,1
133,13,7,44,21
15,24,42,67,74
148,135,15,23,1
87,2,137,21,148
24,6,138,125,65
16,83,113,50,64
6,23,16,43,19
23,37,40,15,34
26,65,15,23,1
42,24,111,50,19
65,74,24,15,19
24,28,19,50,37
83,76,15,6,135
15,40,37,29,68
28,122,16,83,40
15,45,6,16,65
15,16,7,3,2
135,6,68,19,90
29,19,111,15,135
26,29,37,6,24
29,6,64,135,54
6,1,65,19,42
128,44,120,2,13
6,43,29,34,1
74,19,24,50,23
16,94,103,7,21
65,29,90,6,64
122,50,29,6,37
15,149,6,1,65
65,122,29,83,50
67,65,50,23,1
103,33,1,2,13
68,43,15,23,19
40,37,6,64,1
64,74,98,23,6
113,1,90,19,34
19,83,29,122,23
83,111,65,50,28
19,122,1,23,98
67,36,16,23,37
67,6,37,42,83
65,15,24,122,6
37,140,149,67,1
6,125,37,16,42
30,101,13,44,87
149,83,98,16,90
74,24,67,6,138
149,98,15,50,83
40,140,23,68,83
16,40,111,28,15
116,83,42,37,23
64,37,140,15,24
40,24,16,23,43
94,21,120,2,44
42,1,21,7,15
74,1,65,98,125
50,42,19,37,23
15,19,135,42,16
44,83,21,2,14
105,2,137,128,117
111,54,37,16,1
3,68,23,40,6
94,2,44,21,101
16,83,40,64,138
37,42,149,24,40
1,42,65,15,90
3,16,90,65,83
98,83,15,149,24
19,64,1,65,23
100,111,15,29,50
44,81,94,3,1
6,24,133,19,67
16,37,135,54,24
67,46,15,24,78
2,140,16,15,29
19,98,74,65,64
37,68,28,1,149
1,2,13,46,94
15,40,140,83,29
15,36,135,23,16
37,19,29,122,98
37,23,50,26,24
90,19,68,1,6
42,6,28,1,16
23,133,28,83,24
16,42,37,65,74
143,1,23,74,138
23,67,98,138,125
140,40,23,68,15
43,19,3,6,16
50,83,6,113,24
43,34,23,135,83
40,24,23,68,15
40,50,15,143,122
13,148,1,46,6
42,90,1,16,45
98,37,1,64,143
24,29,26,15,16
113,149,1,68,34
137,43,13,87,2
19,42,143,23,74
46,1,3,43,6
29,23,1,90,50
6,90,76,16,15
28,36,15,76,23
6,64,113,143,24
7,14,21,83,94
37,19,16,116,1
33,13,2,77,21
19,16,40,42,67
113,116,1,149,83
64,29,90,19,149
64,40,138,23,15
7,54,101,44,33
45,135,37,6,15
91,2,33,13,55
28,133,15,68,42
1,42,133,83,68
113,64,1,6,138
83,125,50,67,37
40,42,24,113,125
24,98,67,143,122
42,3,21,44,137
67,83,15,143,138
1,44,13,101,33
16,122,37,74,50
6,40,28,37,111
83,37,19,116,135
67,23,37,143,113
19,143,64,65,67
135,1,15,83,67
135,24,40,23,68
28,40,42,23,83
7,94,15,21,42
1,65,16,13,135
125,40,6,64,16
21,2,13,117,89
1,113,23,37,15
28,19,24,50,122
143,98,67,16,113
67,133,1,3,15
74,143,67,24,138
1,125,143,138,19
6,16,2,50,24
37,122,143,19,15
50,24,98,68,6
116,44,42,21,3
21,3,1,141,14
1,15,90,6,138
135,1,29,68,28
29,67,40,37,1
122,23,98,64,50
2,13,21,14,103
6,24,43,1,65
65,90,149,68,28
26,3,33,15,7
6,24,125,37,19
19,43,50,24,83
37,68,113,34,23
23,68,15,67,43
6,42,45,37,149
91,14,3,33,2
23,143,19,6,74
42,23,68,6,46
90,37,116,19,1
1,3,14,33,80
16,143,116,7,68
103,21,117,87,116
83,116,40,149,37
19,43,16,65,1
98,68,83,23,6
54,19,135,24,65
1,3,53,26,14
90,64,29,16,40
2,1,65,37,24
104,3,7,2,44
37,42,16,23,24
13,3,141,33,7
13,116,148,44,21
67,125,65,1,19
145,1,43,37,2
24,111,37,28,40
29,16,90,67,149
138,29,37,16,40
6,65,90,67,135
68,15,46,149,40
23,50,29,6,67
24,19,116,40,113
83,149,34,19,135
45,36,65,16,140
2,113,94,21,7
135,1,37,15,67
23,67,138,36,29
53,44,7,1,21
23,122,125,113,40
6,28,111,40,16
15,6,3,135,28
6,68,37,149,98
13,1,21,103,87
16,15,65,37,74
42,15,140,19,83
111,23,29,64,1
37,125,113,65,24
6,28,15,90,67
64,1,125,65,42
68,29,34,24,16
3,15,50,40,65
50,138,125,143,6
7,87,21,137,68
3,83,48,1,71
65,135,50,1,23
13,77,1,87,2
44,33,21,2,22
122,24,68,50,16
149,98,140,50,40
113,149,40,16,1
50,42,24,111,23
65,6,50,37,28
37,90,24,29,6
6,28,135,40,122
135,36,16,83,76
98,16,140,6,40
1,14,101,94,33
37,50,98,65,1
40,50,42,37,133
6,19,15,67,50
100,67,65,50,138
24,90,16,23,140
68,65,40,122,28
90,50,67,65,29
6,122,1,3,96
23,24,133,19,40
21,149,3,94,7
23,83,6,125,98
42,29,6,16,83
28,111,40,1,19
137,44,96,87,13
90,37,36,28,6
42,143,19,1,138
64,15,42,37,3
1,44,7,80,21
67,6,16,138,68
1,36,29,65,24
24,23,67,15,90
24,29,16,13,135
28,98,1,37,149
74,1,42,67,19
6,135,15,42,68
24,74,143,1,64
40,64,83,122,6
6,16,42,67,90
149,83,113,116,40
23,74,16,143,125
116,83,34,42,113
65,98,122,6,67
68,6,16,40,34
1,133,24,16,68
94,43,33,44,3
87,103,2,3,117
24,90,23,19,34
122,98,40,16,113
43,16,13,83,67
34,15,113,42,23
68,37,1,16,6
65,37,40,19,138
128,44,112,2,94
145,94,3,1,33
6,138,23,64,74
140,90,42,65,50
37,113,68,116,149
14,34,1,23,40
26,33,3,1,16
40,34,37,15,6
135,15,23,90,67
83,50,149,16,67
21,116,101,87,2
87,96,54,2,13
103,21,30,7,13
24,122,29,6,28
7,3,1,2,149
15,46,16,90,113
23,65,15,83,138
29,135,149,28,50
37,138,67,40,83
40,68,83,19,34
116,43,54,1,44
40,83,6,23,28
140,40,64,24,149
65,42,15,113,143
125,83,24,67,37
1,3,2,37,15
13,46,6,15,65
28,83,40,138,50
19,34,15,24,37
37,40,90,23,149
1,42,113,24,16
125,98,122,16,65
87,7,137,13,44
16,3,15,42,90
122,67,6,143,65
23,76,28,37,40
2,7,148,137,81
40,135,67,65,15
100,50,16,37,40
96,16,29,1,24
98,19,140,1,24
98,65,83,16,125
83,90,68,1,37
29,40,37,24,138
50,40,23,43,68
21,7,44,103,15
137,103,2,21,96
6,40,83,98,125
3,14,103,44,137
37,149,15,28,1
67,140,50,149,83
19,42,83,67,90
6,140,15,24,42
28,16,23,135,90
42,133,15,16,23
21,13,116,44,143
6,100,1,29,16
16,42,90,83,37
64,65,16,24,74
40,138,67,29,111
16,19,1,3,50
68,37,6,111,1
149,16,19,116,15
24,113,42,16,138
149,37,34,15,6
50,65,143,98,122
24,37,90,140,50
68,149,19,98,16
111,135,40,37,16
42,24,46,37,19
44,127,13,2,16
6,45,15,40,37
16,19,68,83,140
6,135,23,15,1
83,40,135,34,90
15,140,24,19,90
1,113,37,6,135
138,37,143,40,64
113,23,135,83,40
135,113,42,149,19
6,19,37,2,50
42,54,2,13,7
125,113,143,74,23
68,19,40,67,24
24,34,83,113,90
15,138,1,125,143
6,45,19,15,28
6,140,37,19,83
21,13,94,135,44
29,67,50,98,65
3,123,33,14,7
16,6,24,96,50
37,50,65,67,125
149,3,21,1,33
111,37,24,83,15
138,16,24,122,6
28,40,24,111,83
83,149,65,50,16
46,68,90,1,113
44,13,105,1,81
135,37,90,67,1
29,40,28,50,16
67,83,98,74,23
143,67,65,42,83
23,68,111,28,83
6,29,15,100,50
113,65,64,98,37
24,67,36,29,1
6,45,23,16,36
143,74,83,1,65
3,64,90,1,42
42,117,44,87,2
24,19,23,15,64
50,16,40,24,74
16,116,149,68,113
15,37,50,98,90
6,36,1,15,16
6,40,3,1,110
16,19,113,143,37
98,16,122,1,24
50,37,90,140,23
21,117,101,7,13
33,16,13,103,3
90,26,1,19,6
40,64,50,67,65
23,34,40,68,113
37,40,50,122,65
15,50,19,2,37
98,143,19,15,67
1,3,53,67,2
45,3,37,149,83
6,65,68,50,42
42,37,23,90,116
36,37,76,1,135
64,138,74,40,23
65,6,67,98,29
3,135,90,83,16
6,98,24,23,149
3,21,13,33,1
24,19,16,15,116
2,117,33,137,21
68,83,113,116,24
81,2,44,145,7
23,6,148,16,37
28,135,23,149,29
24,113,83,46,135
65,74,83,1,24
81,2,137,7,94
23,116,37,1,135
6,67,111,138,40
6,15,19,111,1
24,96,29,133,1
29,65,67,42,37
40,15,46,135,19
7,44,2,117,149
19,83,16,138,67
2,116,7,128,89
16,74,24,65,42
90,19,6,37,40
67,24,28,23,42
15,122,65,29,16
74,24,125,40,67
116,19,7,13,16
34,1,135,19,16
19,29,90,23,15
67,125,16,122,19
21,13,87,33,54
143,64,74,37,113
138,50,83,23,143
24,65,15,113,83
122,21,13,137,44
149,113,1,37,116
111,135,65,29,15
64,98,140,40,149
37,6,135,83,116
83,65,122,64,42
94,30,103,21,44
54,37,6,23,1
2,116,7,117,101
37,65,83,67,78
111,133,42,23,68
103,13,89,1,21
24,1,46,149,113
3,33,13,7,85
143,67,37,125,65
135,34,13,83,1
113,74,24,6,65
13,16,37,148,24
50,29,140,37,40
13,33,2,53,21
37,1,19,64,50
24,40,29,28,16
29,6,64,16,1
135,83,23,15,65
135,67,24,46,16
29,40,122,68,19
138,6,113,65,16
40,83,65,19,113
111,67,40,65,100
42,6,68,1,50
90,65,3,24,67
28,24,1,135,68
128,43,137,2,21
40,135,23,29,65
13,94,81,7,26
138,83,6,36,29
40,16,6,28,3
111,135,19,64,15
40,29,50,23,100
6,67,16,65,90
83,143,23,74,15
1,16,34,13,15
37,143,74,24,16
36,6,29,37,15
3,65,90,15,40
6,149,135,42,68
16,3,1,149,24
149,6,19,40,29
24,23,90,140,98
37,1,143,65,83
16,37,133,68,19
23,67,19,135,65
83,137,2,1,13
6,90,1,16,37
1,133,37,3,6
21,96,117,7,103
6,19,37,40,24
96,128,21,7,44
15,67,23,113,74
16,65,42,28,24
2,14,42,7,21
83,65,42,40,68
1,3,65,148,143
83,67,143,50,19
135,16,90,42,116
1,67,135,83,23
42,34,16,15,149
143,113,83,74,24
37,2,7,3,117
138,23,16,19,24
148,37,65,6,15
149,19,23,29,24
6,98,64,138,24
40,67,113,6,24
138,42,19,37,23
54,1,2,13,85
23,13,37,24,65
19,135,16,83,76
100,40,83,19,37
29,140,19,23,67
50,138,16,143,122
1,29,138,67,65
67,138,42,24,125
16,29,64,50,67
23,6,19,50,28
6,40,24,36,23
149,29,3,1,6
29,19,67,96,1
113,46,37,6,24
3,68,98,15,16
65,64,40,143,67
42,135,6,46,24
110,7,2,1,94
54,16,40,111,64
23,50,122,6,135
6,15,23,67,64
2,21,7,133,26
2,33,21,16,13
23,40,15,24,54
6,64,113,42,74
125,64,16,6,37
36,16,15,40,6
83,149,6,1,29
64,113,16,122,83
6,29,135,65,64
113,19,125,23,64
15,24,23,78,135
24,138,65,100,40
122,6,40,74,83
96,50,19,6,37
37,149,3,15,42
15,29,40,6,100
40,113,143,98,83
24,16,65,67,113
23,64,67,65,90
1,16,113,116,40
50,149,6,68,37
140,24,90,15,42
13,148,33,3,7
24,23,50,149,37
1,143,19,98,24
24,83,138,28,40
6,113,23,83,37
98,122,6,74,19
19,143,15,1,50
74,6,113,40,122
13,94,1,3,43
40,113,16,37,125
113,135,6,46,90
90,6,16,1,116
67,68,28,83,6
3,1,37,68,19
96,87,7,13,21
42,116,24,149,1
37,15,1,149,65
98,16,24,122,125
40,140,1,37,15
21,128,94,67,13
50,15,37,143,1
37,23,3,67,28
98,23,67,90,6
83,1,65,67,148
113,23,149,37,16
43,50,83,19,24
24,98,50,68,122
15,6,16,98,122
37,65,15,1,143
6,140,98,65,24
16,149,50,40,3
65,24,135,50,28
16,65,29,19,67
122,16,98,83,64
24,16,28,3,90
143,67,50,125,113
34,28,15,16,36
28,48,1,15,148
137,33,103,2,13
83,23,50,149,122
83,42,29,19,16
6,16,23,98,3
19,40,65,42,143
138,15,40,83,37
6,42,64,113,83
14,6,1,37,43
40,122,98,15,37
15,29,133,6,1
65,125,16,23,143
122,29,83,37,1
117,21,7,44,26
116,83,103,6,1
15,23,116,34,16
16,37,1,133,40
23,40,149,140,16
6,78,46,148,23
140,45,149,90,16
111,16,64,65,83
78,135,67,83,6
50,19,40,133,23
7,2,1,3,117
1,149,23,15,24
138,122,98,6,65
21,42,87,117,2
54,111,40,16,29
83,29,40,16,65
24,149,135,40,65
138,143,6,16,19
67,23,42,6,98
34,13,67,15,135
40,6,15,65,67
135,23,83,148,24
29,96,67,133,24
21,43,44,33,13
19,1,29,15,28
7,3,1,117,2
46,15,40,90,149
40,122,67,98,1
15,122,19,50,1
98,50,6,125,113
48,1,3,83,28
149,64,98,19,6
122,28,24,29,1
83,29,19,149,23
111,40,68,6,15
143,87,68,16,133
64,19,98,143,15
19,29,96,6,50
138,65,16,125,6
83,67,16,6,46
116,1,7,13,149
53,3,26,2,33
67,13,3,44,96
100,37,67,83,29
138,65,125,1,98
16,1,13,37,148
116,113,42,46,19
65,19,42,67,64
42,67,1,74,6
2,3,44,105,21
23,13,83,29,24
42,68,83,24,67
103,1,54,13,96
64,23,19,135,40
23,42,90,15,113
67,15,68,111,1
13,116,2,43,117
2,21,13,7,145
148,16,1,2,15
122,50,65,42,6
1,110,37,6,23
149,1,122,29,37
1,29,6,24,34
3,94,7,2,123
83,29,1,36,6
113,6,23,122,98
3,6,65,24,67
135,24,34,43,83
6,83,113,37,135
7,26,13,103,2
15,90,83,42,67
50,65,90,19,23
40,90,50,83,16
149,98,65,19,90
15,138,42,40,24
65,50,37,15,140
83,37,135,24,13
19,116,46,42,6
76,135,19,37,15
1,53,3,2,7
83,23,43,135,1
143,137,19,148,16
2,54,21,42,13
2,54,7,103,116
13,2,53,44,14
6,40,3,37,19
143,1,24,113,6
15,100,6,19,23
42,74,98,23,83
40,42,83,149,45
3,34,24,6,1
6,19,125,15,64
50,135,19,15,1
64,65,24,19,40
53,30,94,21,3
6,16,83,135,98
54,13,44,3,94
1,23,50,29,37
90,116,19,37,113
113,74,23,65,42
46,1,34,113,83
90,24,42,37,3
24,40,90,3,6
1,67,16,74,24
65,3,40,19,42
2,3,94,149,103
21,44,43,1,116
24,19,50,138,100
68,40,98,83,29
68,67,135,29,83
143,83,6,122,65
111,28,15,6,37
149,113,6,116,135
29,67,65,28,138
83,149,135,98,28
46,65,23,13,67
65,111,29,67,19
28,6,148,64,135
65,15,23,138,64
23,19,43,3,1
94,21,141,33,3
22,14,13,128,3
1,21,15,3,13
3,40,15,42,65
1,15,64,2,90
26,13,33,127,14
7,21,2,142,42
6,37,135,23,122
3,138,94,103,2
6,24,19,46,1
83,138,40,19,67
42,40,15,23,74
44,67,137,2,7
44,21,94,116,3
6,29,37,65,68
149,40,113,15,6
16,68,6,83,13
135,83,29,6,24
116,46,6,113,149
85,3,44,53,1
3,6,19,1,43
3,37,16,140,135
68,15,19,133,40
13,128,113,1,3
33,87,44,7,54
143,64,42,6,98
83,143,113,37,16
67,19,6,68,111
33,1,2,44,53
19,122,138,16,67
149,65,23,24,98
40,50,16,67,90
16,19,23,140,1
15,125,138,143,40
36,67,83,15,6
16,111,100,138,37
37,29,16,1,54
143,83,15,16,40
19,83,122,3,16
23,90,24,19,135
42,105,7,2,103
37,24,50,74,15
94,128,7,149,44
135,65,83,6,42
44,117,21,94,128
16,15,138,42,122
6,42,1,16,13
67,1,135,37,40
29,1,6,122,135
23,29,98,64,90
24,113,19,50,23
15,13,14,3,21
1,42,15,143,24
50,37,6,90,98
83,19,37,67,16
96,54,13,42,33
116,1,16,46,68
37,67,125,138,98
13,15,1,67,78
143,1,37,65,40
3,22,53,77,14
40,46,24,6,90
138,16,100,24,111
15,138,113,83,143
13,2,100,128,44
1,34,23,113,16
15,1,37,24,19
65,16,23,14,1
74,40,16,64,1
44,137,1,81,13
68,37,6,40,1
15,143,65,83,74
1,37,90,83,65
116,37,149,1,42
13,7,21,44,142
23,1,83,65,13
1,116,135,149,68
67,46,16,23,65
83,1,19,74,122
1,43,23,16,6
6,15,42,29,24
15,50,19,29,68
50,143,122,113,65
42,37,16,6,24
7,137,2,1,105
2,87,15,33,21
24,74,40,113,50
1,135,29,111,24
74,143,24,122,65
122,50,149,16,6
24,19,83,36,67
145,16,13,44,2
28,37,90,98,19
19,68,83,24,138
13,1,3,14,137
135,42,1,6,68
90,37,68,1,19
2,3,1,87,148
29,37,16,3,149
6,83,54,111,1
40,23,6,29,90
1,7,21,26,44
28,15,24,111,37
37,42,50,138,24
67,24,138,42,23
42,33,21,26,2
1,122,2,103,33
78,15,13,65,67
42,13,128,87,44
46,116,34,6,113
7,103,44,21,54
122,15,74,6,83
133,42,1,24,28
16,149,15,24,96
23,19,140,40,50
111,16,15,40,133
1,29,67,140,24
138,16,1,50,143
65,43,23,19,16
98,64,24,138,83
21,33,3,117,2
83,98,125,6,65
15,42,98,6,74
46,1,65,24,67
138,6,42,143,83
90,67,42,15,50
1,74,19,67,23
29,64,40,19,65
50,24,26,6,37
42,28,50,40,90
19,24,135,149,1
42,28,19,83,68
50,23,19,149,65
19,135,83,68,122
3,96,21,54,33
138,6,40,83,122
135,37,148,16,46
1,7,43,13,44
40,68,24,83,34
19,16,23,3,1
46,68,19,23,149
1,64,15,3,6
16,37,64,143,98
15,1,24,135,68
16,6,40,149,133
44,2,96,33,94
28,19,90,37,1
2,6,16,37,90
2,90,40,64,15
74,23,37,16,65
7,137,2,89,117
50,143,98,24,65
43,7,2,96,1
34,68,83,6,116
23,40,113,135,83
6,37,83,122,113
16,103,1,14,3
15,122,24,19,40
3,135,54,44,7
13,6,42,14,1
83,135,24,42,23
135,3,19,6,71
44,21,81,1,43
125,6,24,37,83
149,83,19,29,28
103,53,7,3,33
135,40,98,16,83
140,23,37,19,64
67,34,83,6,13
28,1,90,50,37
19,135,29,64,111
19,83,24,65,23
125,19,16,6,42
24,135,16,46,42
83,19,6,133,50
135,6,113,68,24
15,90,24,67,37
149,68,1,19,122
1,37,19,122,67
7,13,2,15,94
140,83,37,64,16
15,140,65,98,37
143,50,83,16,64
116,33,44,7,2
46,6,116,83,42
113,65,50,122,138
64,23,135,111,19
16,36,1,83,34
24,68,83,36,37
64,138,67,37,19
16,87,143,1,65
50,42,37,64,19
23,15,42,125,6
42,83,67,65,15
65,143,67,125,83
133,29,50,24,149
3,15,96,1,7
40,37,19,1,125
6,50,23,138,37
64,143,40,83,15
37,23,40,135,98
100,40,37,23,19
52,1,14,3,30
15,37,3,65,24
68,23,43,34,29
50,15,65,125,6
6,68,43,34,29
19,42,64,40,37
1,37,64,40,65
19,1,37,100,138
40,98,16,50,2
13,42,113,3,21
19,29,50,96,23
140,83,98,40,65
29,15,65,83,54
125,98,74,143,23
6,113,1,74,64
148,13,24,6,1
23,15,29,111,100
24,23,37,67,15
135,50,15,37,24
29,45,15,37,2
6,50,19,143,98
16,40,138,50,64
3,1,7,96,44
42,143,83,40,125
42,125,83,64,24
19,98,74,42,23
1,140,42,40,135
15,42,74,98,1
128,89,137,7,44
3,90,29,50,40
15,1,50,37,67
90,37,98,23,40
140,6,37,29,24
